"","user","target_user","layer","w_ij"
"140","00074f13c674c9b8aadf2a37c4f6a57a35fe1b7b71f0d17413953928012c3bf8","d3e00449f10cdfc51f7748f97a4a78f8bc1c391d6b8b3cd02631d524c86a1fd2","Community",0.0969015047502885
"141","00074f13c674c9b8aadf2a37c4f6a57a35fe1b7b71f0d17413953928012c3bf8","d3e00449f10cdfc51f7748f97a4a78f8bc1c391d6b8b3cd02631d524c86a1fd2","School",0.114704146671596
"142","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","Community",0.0807959328649542
"143","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","1bdc78ac43710e2f788fb7da946d929a32641b9111b9952d1bc06fd5f2a82f31","Community",0.115272048480809
"144","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","22f007c7bacb8f4df927d082f69174974807fb08e0c183c2083db2908046a17e","Community",0.0574796015061437
"145","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","2c124727a101ff8af71b3668ab55a1201d0c70695b35a7f7030fe6089fa4d5a7","Community",0.114801619887162
"146","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","3c9a24138ad67907534b8dff41fc8a09e66254a692412f5451aabeeba3facf52","Community",0.0715718599988637
"147","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","44ee613c3f92a01d3b5995f2c76f651abc933a42625922d11c56bfcab0ec22b6","Community",0.0605735409124411
"148","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","4b1d6e52af502ae48d43c6bf1c2fe0abe74b019c3890200753e603b2a9cbdc95","Community",0.0995700909902387
"149","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","58c5f1ebab32cf3fec3dbd53739b6a0b624d587de43d2657497d144866fac98d","Community",0.0519159642247749
"150","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","8ebf0f7cf031383567a6ae6921e09e91b8b19c7a809395cccdb82af294a142ca","Community",0.084335271973776
"151","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","94cd529ea6389f43c33b1af5c8da15c2b0f2c9f4113125092e2c0bb6b3bc51ab","Community",0.0504590323038589
"152","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","9f9ad261a941fd239d02e1f3611267ed7afa7a286b5a5a01932e87dea13a109c","Community",0.0662824846923148
"153","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","a0405703986535d253fc2b9940b689a0546f347b6b90d5e7064b30ed9fa1c063","Community",0.0909064759415334
"154","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","b15d9aea30d501e035297a7f9ec665beab515eebdfdb7abad2d91f4ffee42c0b","Community",0.0614815100770701
"155","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","bdbc1c7dba6a322a6d7054f191435898e6380cbc3df6a49ca1170b018892e1fe","Community",0.0988622330783431
"156","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","c836809ac37e62e137b76f5441478cbea920c0afd099ff5d9ab982eab0ccafe4","Community",0.0665672640339818
"157","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","cbba0b69f50d311342ddbbffcd53b69a1d641e805e6adf744d12b3421457b3dc","Community",0.108745490830442
"158","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","cf268f02792d34f61bac92777e4cafc2cc3c2001c52be672a4fc143045acb358","Community",0.20526144168136
"159","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","e1eca164ebac3528fa675fa1cbde29d9f37db6c32acb39864b72066e7a2e29df","Community",0.0706668270197119
"160","00081f551068e3c8879cd3498f4f5337eab2b47087144b1a0a9d949b210f5bff","e1ff4dafb83c4a4000a9fe88da7c63f91b68ccad6b88dfb462ec0f7c3d6ee2b5","Community",0.0759178586338579
"161","000a7ccba6dddbbb1df8c99b0e47af0e074e784a802c0658f94718c00103a450","000a7ccba6dddbbb1df8c99b0e47af0e074e784a802c0658f94718c00103a450","Community",0.279497081614571
"162","000a7ccba6dddbbb1df8c99b0e47af0e074e784a802c0658f94718c00103a450","02240283a5cb466112c648fcf68a5119ba176fa64093f967e3f12f6dca0495f8","Community",0.319634645970715
"163","000a7ccba6dddbbb1df8c99b0e47af0e074e784a802c0658f94718c00103a450","0c234ef791c979087072a9cd3a3517ff659c9c5bc39681a17cc37d7a29c46475","Community",0.126356553685512
"164","000a7ccba6dddbbb1df8c99b0e47af0e074e784a802c0658f94718c00103a450","151d3a042a1df325dcf41167efd006868181fb12757475f57a95dbe7a9eda811","Community",0.307734407690694
"165","000a7ccba6dddbbb1df8c99b0e47af0e074e784a802c0658f94718c00103a450","19424fdeef2403f0bbc19d0ac813bbb6718b1d6dada75081fbe6c8a7a67133de","Community",0.0646249669086161
"166","000a7ccba6dddbbb1df8c99b0e47af0e074e784a802c0658f94718c00103a450","1ec6c91662c354f1fbceb7cab1e5caaab2c6ffb25a4184d3738c58648670b944","Community",0.176918426039478
"167","000a7ccba6dddbbb1df8c99b0e47af0e074e784a802c0658f94718c00103a450","238353e8b967f956f475fc5c93a490c0c17f925ae039a5bb34352fb4568d18c1","Community",0.187838977153119
"168","000a7ccba6dddbbb1df8c99b0e47af0e074e784a802c0658f94718c00103a450","274fa8e36fd4e9790773b4a83ba4894c6ee5e9932e3d9845f81b89f77a9cdec3","Community",0.0582540524425674
"169","000a7ccba6dddbbb1df8c99b0e47af0e074e784a802c0658f94718c00103a450","2bf4bd357cea279a6de61b3a115b21dfacb902aa998be2e29401410a4cbc0b65","Community",0.336575772098905
"170","000a7ccba6dddbbb1df8c99b0e47af0e074e784a802c0658f94718c00103a450","2c973e5349a20a41908b118cc5368fb75a1d81254db6f521bbbbdc66b76c5332","Community",0.311032683672726
"171","000a7ccba6dddbbb1df8c99b0e47af0e074e784a802c0658f94718c00103a450","2d4350f27380c5bff5f4ec97ef441637c29fe64c80e768a393632ea169976ee0","Community",0.107891688391634
"172","000a7ccba6dddbbb1df8c99b0e47af0e074e784a802c0658f94718c00103a450","2e8522fb893eaf748d18c773d2f8fd341e9cac871c735e6a4cafdf5b37d4619b","Community",0.0892636468715942
"173","000a7ccba6dddbbb1df8c99b0e47af0e074e784a802c0658f94718c00103a450","454d781b08db4bc151f792fd4234ef879414784c73319c6abf860b78596287b4","Community",0.216333585439023
